id_persona	forma	interval_escolta	clip	token_start_abs	token_end_abs	token_p_min	punt	proporcio	temps_rel_s	f0_hz	f1_hz	f2_hz	f3_hz	intensity_db
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	61.760	62.410	0.6046	2	0.35	5.377	95.31	549.90	1623.28	2490.93	63.27
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	61.760	62.410	0.6046	3	0.50	5.475		289.91	1528.73	2699.95	54.74
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	61.760	62.410	0.6046	4	0.65	5.572		686.33	1320.46	3001.67	51.43
pa-057	tirar endavant	56.61-63.15	clips/pa-057__tirar-endavant__56.61.wav	61.760	62.410	0.6046	5	0.80	5.670		961.43	1346.20	2740.21	57.03
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	50.980	52.410	0.4606	1	0.20	1.496	166.07	497.93	2399.80	2929.93	71.73
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	50.980	52.410	0.4606	2	0.35	1.711		821.93	1712.55	2830.28	43.38
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	50.980	52.410	0.4606	3	0.50	1.925	157.73	451.39	1150.59	2761.65	67.15
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	50.980	52.410	0.4606	4	0.65	2.140		833.22	2213.83	3011.08	51.52
pa-059	tirar endavant	49.77-54.87	clips/pa-059__tirar-endavant__49.77.wav	50.980	52.410	0.4606	5	0.80	2.354	149.23	320.20	1737.66	2991.65	65.98
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	530.250	530.250	0.5361	1	0.20	7.002		670.40	1792.74	2838.88	55.78
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	530.250	530.250	0.5361	2	0.35	7.003		673.53	1792.80	2840.84	55.52
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	530.250	530.250	0.5361	3	0.50	7.005		680.74	1795.56	2846.72	55.36
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	530.250	530.250	0.5361	4	0.65	7.006		687.95	1798.31	2852.60	55.29
pa-041	ensenyança	523.25-531.75	clips/pa-041__ensenyan-a__523.25.wav	530.250	530.250	0.5361	5	0.80	7.008		695.76	1791.62	2860.22	55.30
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	126.330	127.230	0.9087	1	0.20	0.980		971.70	1746.07	2560.22	51.11
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	126.330	127.230	0.9087	2	0.35	1.115	135.40	213.16	1736.97	2652.93	58.99
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	126.330	127.230	0.9087	3	0.50	1.250		455.98	1697.10	2650.79	63.73
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	126.330	127.230	0.9087	4	0.65	1.385		585.94	1865.38	3130.89	56.92
pa-022	reformeta	125.53-130.67	clips/pa-022__reformeta__125.53.wav	126.330	127.230	0.9087	5	0.80	1.520	113.13	665.33	950.76	2640.76	73.33
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	1086.650	1087.810	0.4651	1	0.20	1.352	126.96	592.50	1191.07	2546.04	71.92
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	1086.650	1087.810	0.4651	2	0.35	1.526	126.52	463.60	1540.04	2431.68	70.91
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	1086.650	1087.810	0.4651	3	0.50	1.700	124.67	460.60	830.14	2580.97	69.27
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	1086.650	1087.810	0.4651	4	0.65	1.874	117.88	475.70	2347.41	2573.63	65.35
pa-025	reformeta	1085.53-1091.51	clips/pa-025__reformeta__1085.53.wav	1086.650	1087.810	0.4651	5	0.80	2.048	121.24	447.95	1513.40	2748.89	68.73
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	142.080	143.040	0.9784	1	0.20	3.662	128.53	581.26	1472.70	2065.59	69.82
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	142.080	143.040	0.9784	2	0.35	3.806		396.40	1868.42	2578.03	64.35
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	142.080	143.040	0.9784	3	0.50	3.950	135.98	486.74	1009.57	2090.96	73.56
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	142.080	143.040	0.9784	4	0.65	4.094	152.68	359.41	2018.31	2146.77	70.73
pa-026	reformeta	138.61-145.67	clips/pa-026__reformeta__138.61.wav	142.080	143.040	0.9784	5	0.80	4.238		494.04	1887.20	2808.88	53.61
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	197.050	197.740	0.8544	1	0.20	5.858	140.76	770.83	1655.22	2947.56	62.82
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	197.050	197.740	0.8544	2	0.35	5.961	146.24	697.62	1680.58	2975.45	63.47
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	197.050	197.740	0.8544	3	0.50	6.065		950.02	2038.94	3034.96	49.75
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	197.050	197.740	0.8544	4	0.65	6.168	151.85	665.37	1270.44	2440.43	65.64
pa-034	reformeta	191.33-198.59	clips/pa-034__reformeta__191.33.wav	197.050	197.740	0.8544	5	0.80	6.272	185.64	295.96	1381.04	2321.17	64.76
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	1824.920	1825.660	0.9914	1	0.20	3.378	226.87	391.59	771.86	2366.77	70.66
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	1824.920	1825.660	0.9914	2	0.35	3.489	214.01	538.07	1917.79	3048.55	70.78
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	1824.920	1825.660	0.9914	3	0.50	3.600		581.68	1764.63	3012.67	66.91
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	1824.920	1825.660	0.9914	4	0.65	3.711	64.76	530.39	1700.32	2981.31	57.69
pa-038	reformeta	1821.69-1828.07	clips/pa-038__reformeta__1821.69.wav	1824.920	1825.660	0.9914	5	0.80	3.822	209.16	336.02	1883.92	3206.16	62.15
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	141.900	142.850	0.9761	1	0.20	3.040	147.45	475.82	1711.21	2267.03	73.40
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	141.900	142.850	0.9761	2	0.35	3.183	128.76	601.33	1436.26	2058.11	70.45
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	141.900	142.850	0.9761	3	0.50	3.325		368.71	1818.78	2634.03	65.95
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	141.900	142.850	0.9761	4	0.65	3.468	137.96	484.20	981.71	2230.31	74.65
pa-055	reformeta	139.05-145.83	clips/pa-055__reformeta__139.05.wav	141.900	142.850	0.9761	5	0.80	3.610	147.27	343.00	1785.29	2242.81	69.41
